"";"subjectid";"Zaposleni";"d_dug";"k_dug";"matimov";"kapital_rezerve";"osnovni_kapital";"nematimov";"prihod";"placa_net";"placa_brutto";"amortizacija";"financijski_trosak";"porez_dobit";"nett";"materijalni_trosak";"d_obveze";"k_obveze";"Export";"Import";"energy";"reportyear";"employeecounteop";"foreigncontrol";"nacerev21";"nacerev22";"nacerev23";"nacerev24";"countyid";"municipalityid";"NAZIV_OPC";"ZUPANIJA";"NAZIV_ZUP";"naziv";"adresa";"godinaOsnivanja"
"7215";"03700658";10;1,5e-08;0,000298739;0,106815975;0,110013574;0,183861377;0;0,004540071;0,000419313;0,000621134;0;4,936e-06;0,001028674;-0,069324206;0,071949679;1,5e-08;0,000298739;0;0;0;2001;10;NA;"C";25;255;2550;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7216";"03700658";15;1,5e-08;0,000357018;0,177584564;0,179337781;0,183861377;0;0,001925045;0,000418984;0,000584251;1,655e-05;3,202e-06;0;-0,001991041;3,7982e-05;1,5e-08;0,000357018;0;0;0;2000;15;NA;"X";0;0;0;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7217";"03700666";0;0;4,6877e-05;0,004145989;0,004291209;0,00464;0;2,274e-05;0;0;0;0;0;1,005e-06;0;0;4,6877e-05;0;0;0;2008;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7218";"03700666";0;0;7,374e-06;0,003923217;0,004267161;0,00464;0;5,833e-06;0;0;0;1,0696e-05;0;-1,5713e-05;1,2936e-05;0;7,374e-06;0;0;1e-09;2015;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7219";"03700666";0;0;4,4e-07;0,004094406;0,004284209;0,00464;0;2e-06;0;0;0;0;0;1,528e-06;4,47e-07;0;4,4e-07;0;0;0;2005;0;NA;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7220";"03700666";0;0;9,5e-06;0,003933246;0,004293808;0,00464;0;6,001e-06;0;0;5,186e-06;0;0;-3,169e-06;3,984e-06;0;9,5e-06;0;0;1e-09;2013;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7221";"03700666";0;0;4,8475e-05;0,004145989;0,004293688;0,00464;0;2,3793e-05;0;0;0;0;0;2,8e-08;0;0;4,8475e-05;0;0;1e-09;2010;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7222";"03700666";0;0;8,466e-06;0,003938431;0,004296977;0,00464;0;0,000213508;0;0;0,000203601;0;0;3,184e-06;0;0;8,466e-06;0;0;1e-09;2012;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7223";"03700666";0;0;9,812e-06;0,003923217;0,004282874;0,00464;0;0;0;0;1,0028e-05;0;0;-1,0934e-05;0;0;9,812e-06;0;0;1e-09;2014;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7224";"03700666";0;0;3,6821e-05;0,004145989;0,00429366;0,00464;0;2,3779e-05;0;0;0;0;0;2,199e-06;0;0;3,6821e-05;0;0;1e-09;2009;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7225";"03700666";0;4,887e-06;0;0,004094406;0,004288385;0,00464;0;1,51e-07;0;0;0;0;0;-3,057e-06;3,208e-06;4,887e-06;0;0;0;0;2006;0;NA;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7226";"03700666";1;0;6,792e-06;0,004094406;0,004289394;0,00464;0;0;9,6e-05;0,000174959;0,00010532;0,0004183;0;-0,000181488;2,3e-07;0;6,792e-06;0;0;0;2003;1;NA;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7227";"03700666";0;0;5,238e-06;0,004094406;0,004282682;0,00464;0;2e-06;0;0;0;0;0;-6,712e-06;7,513e-06;0;5,238e-06;0;0;0;2004;0;NA;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7228";"03700666";0;0;4,9063e-05;0,004138431;0,004293793;0,00464;0;2,378e-05;0;0;7,558e-06;0;0;1,05e-07;1,2642e-05;0;4,9063e-05;0;0;1e-09;2011;0;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7229";"03700666";0;0;0,000126856;0,004597737;0,004470882;0,00464;0;0;0;0;0;0;0;0;0;0;0,000126856;0;0;0;2002;1;0;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7230";"03700666";0;0;0;0,004098918;0,004290205;0,00464;0;2,4382e-05;0;0;0;0;0;1,825e-06;2,2557e-05;0;0;0;0;0;2007;0;NA;"I";56;561;5610;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7231";"03700674";23;0;7,5615e-05;0,015519445;0,01627095;0,013924538;0;0,008080195;0,000844442;0,001342653;0,002029625;2,1113e-05;0;0,000202566;0,004322738;0;7,5615e-05;0;0;0,000519311;2014;23;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7232";"03700674";24;0;0,000209752;0,015273761;0,016390925;0,012168171;0;0,008335817;0,000857708;0,001398071;0,001374579;8,391e-06;0;0,000119975;0,005335417;0;0,000209752;0;0;0,000577116;2015;24;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7233";"03700674";22;0,000604;0,000724821;0,014993693;0,014042541;0,012168171;0;0,003845514;0,000653864;0,001044511;0,000241538;7,1007e-05;0;0,000150989;0,002337469;0,000604;0,000724821;0;0;0,000213399;2012;22;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7234";"03700674";22;0;8,3186e-05;0,012924296;0,013481554;0,012168171;0;0,002786381;0,000393333;0,000634099;1,12e-05;0;0;0,000217463;0,001122054;0;8,3186e-05;0;0;0,000109564;2008;10;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7235";"03700674";14;0;0,000146346;0,012668504;0,013264091;0,012168171;0;0,001898767;0,000221092;0,00032612;0,000219986;0;-1,53e-06;0,000108502;0,001232104;0;0,000146346;0;0;0,000187349;2006;14;NA;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7236";"03700674";NA;0;0,000481982;0,014493913;0,016629579;0,012168171;0;0,008762483;0,000936241;0,001490686;0,000868965;0;0;5,9302e-05;0,006330748;0;0,000481982;0;0;0,000651518;2017;23;0;"";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7237";"03700674";23;0;0,000724773;0,013936136;0,013489025;0,012168171;0;0,003216019;0,000548823;0,000866722;0,000163352;3,538e-06;0;7,471e-06;0,001315566;0;0,000724773;0;0;0,000141418;2009;23;0;"G";45;452;4520;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7238";"03700674";23;0;0,000216242;0,013777298;0,014312017;0,012168171;0;0,007248598;0,000882025;0,001293698;0,000507679;0;0;0,000269476;0,005177745;0;0,000216242;0;0;0,000765735;2013;23;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7239";"03700674";12;0;0,000173459;0,012735402;0,013424735;0,012168171;0;0,002264237;0,000239302;0,000355688;0,000232111;0;1,53e-06;0,000190644;0,001183854;0;0,000173459;0;0;8,94e-05;2007;12;NA;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7240";"03700674";23;0;0,00061618;0,013672676;0,013698268;0,012168171;0;0,002815875;0,000378383;0,0006203;0,000493413;4,25e-06;0;0,000209243;0,00112635;0;0,00061618;0;0;0,000133484;2010;23;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7241";"03700674";22;0,001261861;0,0008553;0,015875853;0,013891552;0,012168171;0;0,003253109;0,000459967;0,000732431;4,8576e-05;5,1801e-05;0;2,2244e-05;0,002398057;0,001261861;0,0008553;0;0;0,000154321;2011;23;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7242";"03700674";0;0;0;0,012847153;0,012859334;0,012168181;0;0,000185957;0;0;6,6514e-05;0;0;6,57e-06;0,00011123;0;0;0;0;0;2003;0;NA;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7243";"03700674";0;0,000372352;0;0,012781062;0,012582538;0,012168181;0;0,000218468;0;0;0;0;0;-0,000135113;0,000353587;0,000372352;0;0;0;0;2002;0;0;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7244";"03700674";1;0;1,312e-05;0,012759853;0,01289728;0,012168171;0;0,00068335;2,832e-05;5,084e-05;8,73e-05;0;0;5,1096e-05;0,000481552;0;1,312e-05;0;0;0;2004;1;NA;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7245";"03700674";7;0;7,915e-05;0,012777869;0,013155589;0,012168171;0;0,001617506;0,000128209;0,000209332;9,3214e-05;0;0;0,000258309;0,001043868;0;7,915e-05;0;0;5,8312e-05;2005;7;NA;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7246";"03700674";23;0;8,2397e-05;0,014319316;0,016570277;0,012168171;0;0,009106721;0,000994113;0,001514535;0,001739291;0;0;0,000179351;0,005629069;0;8,2397e-05;0;0;0,00051795;2016;23;NA;"I";55;551;5510;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"AMD d.o.o.";"Zagrebaèka 18";"1994"
"7247";"03700682";0;0;0,000100165;0,001173263;0,001477003;0,0014694;0;0,000245438;0;0;0;2,2581e-05;0;-2,1509e-05;0,000244366;0;0,000100165;0;0;0,000201632;2008;0;0;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7248";"03700682";2;0;0,006569255;0,004734638;0,009585497;0,0014694;0;0,011531594;7,6297e-05;0,000136266;2,4002e-05;0;0;0,008108336;0,001214928;0;0,006569255;0;0;0,00033406;2010;0;0;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7249";"03700682";2;0;0,003324656;0,005842906;0,007427129;0,0014694;0;0,001665651;0,000247775;0,000463355;0,000459539;8,159e-05;5,8237e-05;-0,000754944;0,001366709;0;0,003324656;0;0;0,000206843;2013;2;0;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7250";"03700682";0;7,191e-06;0;0,001113919;0,001463365;0,0014694;0;1,3123e-05;0;0;0;0;0;-6,035e-06;1,336e-05;7,191e-06;0;0;0;1,2743e-05;2004;0;NA;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7251";"03700682";NA;0;0,001745014;0,003087995;0,005551456;0,0014694;0;0,003892084;0,000133398;0,000211677;0,000453357;0,00028764;-5e-09;0,000509219;0,000460737;0;0,001745014;0;0;9,6053e-05;2017;2;0;"";23;236;2363;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7252";"03700682";2;0;0,003698799;0,004446135;0,005166262;0,0014694;0;0,000629061;0,000107012;0,000166377;0,000465501;8,161e-06;0;0,001810411;0,000458451;0;0,003698799;0;0;9,6059e-05;2016;2;NA;"C";23;236;2363;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7253";"03700682";0;0;0,000875769;0,00162657;0,000796127;0,0014694;0;0;0;0;0;5,082e-06;0;-4,0175e-05;1,3711e-05;0;0,000875769;0;0;0;2000;0;NA;"C";23;236;2363;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7254";"03700682";0;0;0,000747731;0,001624995;0,000923122;0,0014694;0;0;0;0;0;0;0;0;0;0;0,000747731;0;0;0;2002;0;NA;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7255";"03700682";0;0;0,000207338;0,001173262;0,001490493;0,0014694;0;0,000203867;0;0;0;0;0;3,2081e-05;0,000156358;0;0,000207338;0;0;0,000155308;2007;0;NA;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7256";"03700682";0;0;8,8998e-05;0,001173262;0,001459102;0,0014694;0;6,1885e-05;0;0;0;1,4182e-05;0;-3,9845e-05;8,4848e-05;0;8,8998e-05;0;0;6,9359e-05;2006;0;NA;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7257";"03700682";0;0;9,2641e-05;0,001173263;0,001495501;0,0014694;0;0,000260888;0;0;0;0;0;1,834e-05;0,000237963;0;9,2641e-05;0;0;0,000220225;2009;0;0;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7258";"03700682";4;0;0,002666177;0,006137084;0,008152929;0,0014694;0;0,002947791;0,000347967;0,000625715;0,000448723;0;3,536e-06;-0,00062668;0,001966823;0;0,002666177;0;0;0,000191342;2012;4;0;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7259";"03700682";0;0;5,6195e-05;0,001173262;0,001506334;0,0014694;0;0,00012377;0;0;0;3,616e-06;0;4,2969e-05;6,9092e-05;0;5,6195e-05;0;0;6,2934e-05;2005;0;NA;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7260";"03700682";0;0;0,000747731;0,001624995;0,000923122;0,0014694;0;0;0;0;0;4,351e-06;0;0,000126995;2,508e-06;0;0,000747731;0;0;0;2001;0;NA;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7261";"03700682";2;0;0,004135583;0,004897516;0,005263919;0,0014694;0;0,000545995;0,000104483;0,000157857;0,000369282;3,1941e-05;0;-0,00132337;0,000225104;0;0,004135583;0;0;0,000128959;2015;2;0;"C";23;236;2363;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7262";"03700682";5;0;0,003118408;0,005807861;0,008811882;0,0014694;0;0,004299035;0,000376122;0,000660205;0,000425149;0;-7,9295e-05;-0,000368617;0,003507905;0;0,003118408;0;0;0,000303932;2011;5;0;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7263";"03700682";0;0;0,000761057;0,001624995;0,000910617;0,0014694;0;8,2e-07;0;0;0;0;0;-1,2505e-05;0;0;0,000761057;0;0;0;2003;0;NA;"C";25;259;2599;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"METING d.o.o.";"Crikvenièka 5";"1994"
"7264";"03702154";3;0;0,000382241;0,00038754;8,4993e-05;1,86e-05;0;0,000647197;9,526e-05;0,000140912;0,000108399;2,02e-07;0;1,7794e-05;0,000371944;0;0,000382241;0;0;3,3551e-05;2016;3;NA;"G";47;471;4719;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7265";"03704998";1;0;0,000283141;0,000412518;0,000515189;2,25e-05;0;0,000106399;3,9762e-05;6,2443e-05;0,000219824;0;0;-0,000351766;0,000114573;0;0,000283141;0;0;0;2000;1;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7266";"03704998";0;0;0,000336245;0,000307686;0,000184359;2,25e-05;0;0;0;0;0;0;0;-7,275e-06;7,286e-06;0;0,000336245;0;0;0;2006;0;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7267";"03704998";1;0;0,000336509;0,000307686;0,000191634;2,25e-05;0;6e-06;2,052e-05;3,1644e-05;0;0;0;-3,8012e-05;1,2807e-05;0;0,000336509;0;0;0;2005;1;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7268";"03704998";1;0;0,000276862;0,000412518;0,000429207;2,25e-05;0;3,501e-05;2,1403e-05;3,3102e-05;0;0;0;-2,5982e-05;2,3922e-05;0;0,000276862;0;0;0;2001;1;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7269";"03704998";1;0;0,000274677;0,000307686;0,000243048;2,25e-05;0;4e-06;2,6092e-05;4,0316e-05;0;0;0;-5,2959e-05;1,4893e-05;0;0,000274677;0;0;0;2003;1;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7270";"03704998";0;0;0,000339424;0,000307686;0,000177593;2,25e-05;0;0;0;0;0;0;0;-6,765e-06;5,06e-06;0;0,000339424;0;0;0;2007;0;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7271";"03704998";1;0;0,000297204;0,000307686;0,000229646;2,25e-05;0;3,6645e-05;2,7e-05;4,2192e-05;0;0;0;-2,2782e-05;1,7302e-05;0;0,000297204;0;0;0;2004;1;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7272";"03704998";1;0;0,000251083;0,000307686;0,000296007;2,25e-05;0;3,3896e-05;2,2277e-05;3,1413e-05;0;0;0;-0,0001332;2,7851e-05;0;0,000251083;0;0;1,897e-06;2002;1;NA;"A";2;21;210;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";NA;NA;NA
"7273";"03708268";1;0;6,1014e-05;9,4256e-05;0,000115286;0,000172;0;6,8833e-05;3,1941e-05;4,6921e-05;1,6418e-05;3,761e-06;-1,2848e-05;-5,4593e-05;5,295e-05;0;6,1014e-05;0;0;1,241e-06;2016;1;NA;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7274";"03708268";0;0;2,932e-05;0,000164175;0,000171276;0,000172;0;8,8855e-05;0;0;0;0;0;7,096e-06;7,6225e-05;0;2,932e-05;0;0;0;2009;0;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7275";"03708268";0;0;1,5257e-05;0,000164175;0,00016418;0,000172;0;1,6334e-05;0;0;0;0;0;1,879e-06;1,3985e-05;0;1,5257e-05;0;0;0;2008;0;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7276";"03708268";2;0;5,385e-06;0,000164175;0,000235053;0,000172;0;8,1351e-05;4,5488e-05;6,7069e-05;0;0;-9,8e-07;1,183e-06;1,1043e-05;0;5,385e-06;0;0;0;2002;2;NA;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7277";"03708268";2;0;4,587e-06;0,000164175;0,00023387;0,000172;0;8,7152e-05;4,067e-05;5,7956e-05;8,242e-06;0;0;1,567e-06;1,154e-05;0;4,587e-06;0;0;0;2001;2;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7278";"03708268";NA;0;3,2212e-05;7,7839e-05;0,00010998;0,000172;0;0,000261397;4,0857e-05;6,0592e-05;1,6418e-05;3,398e-06;1,2848e-05;-5,305e-06;0,000132817;0;3,2212e-05;0;0;1e-09;2017;1;0;"";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7279";"03708268";1;0;3,8094e-05;0,000131341;0,000177549;0,000172;0;2,333e-05;3,516e-06;5,19e-06;0;0;0;-7,649e-06;2,0313e-05;0;3,8094e-05;0;0;1e-09;2013;1;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7280";"03708268";1;0;1,6529e-05;0,000131341;0,000185198;0,000172;0;0,00010252;8,35e-07;1,223e-06;4,83e-07;0;0;4,02e-07;9,1862e-05;0;1,6529e-05;0;0;1e-09;2012;1;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7281";"03708268";0;0;2,8372e-05;0,000147758;0,000184338;0,000172;0;0,000188132;0;0;1,6418e-05;0;0;1,3062e-05;0,000154321;0;2,8372e-05;0;0;1e-09;2010;0;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7282";"03708268";1;0;2,5942e-05;0,00011444;0,000165409;0,000172;0;8,6711e-05;0;0;1,69e-05;0;0;-1,214e-05;7,1928e-05;0;2,5942e-05;0;0;1e-09;2014;1;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7283";"03708268";1;0;2,9453e-05;0,000110674;0,000171879;0,000172;0;6,1013e-05;0;0;3,766e-06;0;0;6,47e-06;3,4864e-05;0;2,9453e-05;0;0;1e-09;2015;1;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7284";"03708268";3;0;3,78e-06;0,000164175;0,000219747;0,000172;0;8,8924e-05;5,6154e-05;8,3069e-05;0;0;1,97e-06;-2,2958e-05;2,4986e-05;0;3,78e-06;0;0;0;2003;3;NA;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7285";"03708268";0;0;2,9371e-05;0,000131341;0,000184796;0,000172;0;0,000175752;0;0;1,6417e-05;0;0;4,58e-07;0,000142711;0;2,9371e-05;0;0;1e-09;2011;0;0;"I";56;563;5630;9;130;"GOSPIÆ";9;"LIÈKO-SENJSKA";"ZELENGAJ d.o.o.";"Kaniška 105";"1994"
"7286";"03718441";3;0;0,000111039;0,000118296;7,7825e-05;4,46e-05;0;0,000651947;0,000154746;0,000234704;6,0091e-05;8,1e-08;0;5,214e-06;0,000343518;0;0,000111039;0;0;2,1119e-05;2010;3;0;"I";55;559;5590;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7287";"03718441";3;0;0,000202414;0,000165489;5,9678e-05;4,46e-05;0;0,000594068;0,000107468;0,000163851;2,6704e-05;0;0;1,5829e-05;0,000372096;0;0,000202414;0;0;2,0388e-05;2008;3;0;"I";55;559;5590;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7288";"03718441";4;0;0,000237174;0,00014739;2,6664e-05;4,46e-05;0;0,000643189;0,000160362;0,000243628;8,119e-06;3e-09;0;1,6594e-05;0,000366975;0;0,000237174;0;0;3,0055e-05;2014;4;0;"I";56;561;5610;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7289";"03718441";4;0;0,000225588;0,000179691;4,6441e-05;4,46e-05;0;0,000521329;9,1033e-05;0,00013841;2,0045e-05;0;0;1,4119e-05;0,000281543;0;0,000225588;0;0;2,9409e-05;2007;4;NA;"I";55;559;5590;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7290";"03718441";4;0;0,000203989;8,4133e-05;7,8749e-05;4,46e-05;3,6725e-05;0,000834472;0,000172116;0,000260625;4,7289e-05;5,8e-08;0;5,2085e-05;0,000451576;0;0,000203989;0;0;3,2596e-05;2015;4;0;"I";56;561;5610;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7291";"03718441";5;0;8,8835e-05;0,000134194;0,000134677;4,46e-05;0;0,000547672;0,000125139;0,000184812;1,0179e-05;2,7e-08;0;2,0862e-05;0,000297445;0;8,8835e-05;0;0;2,0185e-05;2003;5;NA;"I";55;559;5590;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7292";"03718441";4;0;0,000132687;0,000153434;0,000140018;4,46e-05;0;0,000598497;0,000113429;0,000172618;1,1382e-05;0;0;3,44e-06;0,00034568;0;0,000132687;0;0;3,0125e-05;2005;4;NA;"I";55;559;5590;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7293";"03718441";3;0;5,7322e-05;7,3761e-05;9,2288e-05;4,46e-05;0;0,000383513;6,2905e-05;9,5771e-05;1,8609e-05;4,05e-07;0;3,5124e-05;0,000194687;0;5,7322e-05;0;0;0;2000;3;NA;"I";56;561;5610;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7294";"03718441";4;0;0,000266629;0,000137814;-4,5905e-05;4,46e-05;4,744e-06;0,000472898;0,000131712;0,000195725;5,11e-06;4e-09;0;-0,000119191;0,000326938;0;0,000266629;0;0;3,6097e-05;2012;4;0;"I";56;561;5610;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
"7295";"03718441";4;0;0,000238971;0,000140357;1,0069e-05;4,46e-05;1,819e-06;0,000653023;0,000142532;0,000212678;7,497e-06;6e-09;0;5,5974e-05;0,000369052;0;0,000238971;0;0;3,4117e-05;2013;4;0;"I";56;561;5610;9;387;"SENJ";9;"LIÈKO-SENJSKA";"RIVA d.o.o.";"Nade Babiæ 2";"1994"
